bgc_id,product,bigscape_class,genome_id,accn_id,gcf_0.50,gcf_0.30,gcf_0.40,Clan Number,fam_id_0.30,fam_type_0.30,fam_known_compounds_0.30
CP128109.1.region008,RiPP-like,RiPPs,GCA_030291995.1,CP128109.1,2685,2685,2685,2582,43,unknown_family,u_RiPPs_43
CP128109.1.region007,T3PKS,PKSother,GCA_030291995.1,CP128109.1,2626,2591,2684,,33,unknown_family,u_PKSother_33
CP128109.1.region009,NRP-metallophore.NRPS,Others,GCA_030291995.1,CP128109.1,2535,2969,2969,794,38,unknown_family,u_Others_38
CP128109.1.region001,RiPP-like,RiPPs,GCA_030291995.1,CP128109.1,2961,2961,2961,2582,234,unknown_family,u_RiPPs_234
CP128109.1.region003,RRE-containing,RiPPs,GCA_030291995.1,CP128109.1,2963,2963,2963,2963,29,unknown_family,u_RiPPs_29
JAUCEQ010000002.1.region003,T1PKS.NRPS,PKS-NRP_Hybrids,GCA_030348865.1,JAUCEQ010000002.1,2621,3165,2621,1023,137,unknown_family,u_PKS-NRP_Hybrids_137
JAUCEQ010000002.1.region008,T3PKS,PKSother,GCA_030348865.1,JAUCEQ010000002.1,3195,3103,3195,,22,unknown_family,u_PKSother_22
JAUCEQ010000002.1.region005,transAT-PKS.PKS-like.NRPS,PKS-NRP_Hybrids,GCA_030348865.1,JAUCEQ010000002.1,2553,2553,2553,2553,10,known_family,bacillaene
JAUCEQ010000002.1.region007,terpene,Terpene,GCA_030348865.1,JAUCEQ010000002.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7
JAUCEQ010000002.1.region001,lanthipeptide-class-ii,RiPPs,GCA_030348865.1,JAUCEQ010000002.1,3163,3163,3163,2582,120,unknown_family,u_RiPPs_120
JAUCEQ010000002.1.region011,CDPS,NRPS,GCA_030348865.1,JAUCEQ010000002.1,2559,2559,2559,,32,known_family,pulcherriminic acid
JAUCEQ010000002.1.region012,sactipeptide,RiPPs,GCA_030348865.1,JAUCEQ010000002.1,3199,3199,3199,3199,19,known_family,subtilosin A
JAUCEQ010000002.1.region013,other,Others,GCA_030348865.1,JAUCEQ010000002.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin
JAUCEQ010000002.1.region009,LAP.thiopeptide,RiPPs,GCA_030348865.1,JAUCEQ010000002.1,3171,3171,3171,2582,122,unknown_family,u_RiPPs_122
JAUCEQ010000002.1.region002,NRPS,NRPS,GCA_030348865.1,JAUCEQ010000002.1,2550,2550,2550,,9,known_family,surfactin
JAUCEQ010000002.1.region010,NRP-metallophore.NRPS,Others,GCA_030348865.1,JAUCEQ010000002.1,3197,3197,3197,794,11,unknown_family,u_Others_11
JAUCEQ010000002.1.region006,transAT-PKS.betalactone.NRPS,Others,GCA_030348865.1,JAUCEQ010000002.1,3422,3101,3422,794,20,unknown_family,u_Others_20
JAUCEQ010000002.1.region004,terpene,Terpene,GCA_030348865.1,JAUCEQ010000002.1,2719,2719,2719,2719,23,unknown_family,u_Terpene_23
JAUCEW010000003.1.region008,terpene,Terpene,GCA_030348775.1,JAUCEW010000003.1,2583,2617,2583,2488,17,unknown_family,u_Terpene_17
JAUCEW010000003.1.region004,T3PKS,PKSother,GCA_030348775.1,JAUCEW010000003.1,3421,3421,3421,,16,unknown_family,u_PKSother_16
JAUCEW010000003.1.region001,NRPS,NRPS,GCA_030348775.1,JAUCEW010000003.1,351,351,351,,21,known_family,koranimine
JAUCEW010000003.1.region005,terpene,Terpene,GCA_030348775.1,JAUCEW010000003.1,3551,3551,3551,2488,18,unknown_family,u_Terpene_18
JAUCEW010000003.1.region006,lassopeptide,RiPPs,GCA_030348775.1,JAUCEW010000003.1,2814,3007,3007,2582,25,unknown_family,u_RiPPs_25
JAUCEW010000003.1.region009,NI-siderophore,Others,GCA_030348775.1,JAUCEW010000003.1,3556,3415,3556,794,12,unknown_family,u_Others_12
JAUCEW010000003.1.region007,LAP,RiPPs,GCA_030348775.1,JAUCEW010000003.1,2582,2582,2582,2582,14,unknown_family,u_RiPPs_14
JAUCEW010000003.1.region003,betalactone,Others,GCA_030348775.1,JAUCEW010000003.1,3422,3422,3422,794,13,unknown_family,u_Others_13
JAUCEW010000003.1.region002,NRPS,NRPS,GCA_030348775.1,JAUCEW010000003.1,3003,3003,3003,,39,unknown_family,u_NRPS_39
